Date_Column,STOCK_PRICE_Open,STOCK_PRICE_High,STOCK_PRICE_Low,STOCK_PRICE_Close,STOCK_PRICE_Adj_Close,STOCK_PRICE_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj_Close,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Adj_Close,DOW_Open,DOW_High,DOW_Low,DOW_Close,DOW_Adj_Close,SP_Open,SP_High,SP_Low,SP_Close,SP_Adj_Close,capm_MKT,capm_intercept,ff3_intercept,ff3_mkt,ff3_smb,ff5_HML,ff5_RMW,ff5_intercept,ff5_mkt,ff5_smb,TARGET
2019-11-13,1773.3900146484375,1775.0,1747.3199462890625,1753.1099853515625,1753.1099853515625,2989500,12.90999984741211,13.899999618530273,12.880000114440918,13.0,13.0,8455.01953125,8496.900390625,8451.33984375,8482.099609375,8482.099609375,9130.6396484375,9179.7998046875,9123.9697265625,9165.7802734375,9165.7802734375,3084.179931640625,3098.06005859375,3078.800048828125,3094.0400390625,3094.0400390625,1.5534483494876823,-0.008914430278869647,-0.009067858750896662,1.422216605957752,0.1223346675846885,-0.2649638408516168,0.33663824493874217,-0.009047349913311185,1.1494048743210477,0.030370299297130806,1751.4300537109375
2019-11-14,1751.4300537109375,1766.5899658203125,1749.56005859375,1754.5999755859375,1754.5999755859375,2264800,13.15999984741211,13.8100004196167,12.930000305175781,13.050000190734863,13.050000190734863,8461.0595703125,8485.3603515625,8441.580078125,8479.01953125,8479.01953125,9159.099609375,9181.0595703125,9142.9697265625,9173.8203125,9173.8203125,3090.75,3098.199951171875,3083.260009765625,3096.6298828125,3096.6298828125,1.553463725388164,-0.008904221390606367,-0.009063198673240137,1.4222015518912532,0.12219546197186254,-0.2665242993120144,0.3339382281385604,-0.009064810473140145,1.1509194409788601,0.031298432058311496,1760.050048828125
2019-11-15,1760.050048828125,1761.6800537109375,1732.8599853515625,1739.489990234375,1739.489990234375,3927600,12.949999809265137,12.970000267028809,11.920000076293945,12.050000190734863,12.050000190734863,8524.48046875,8540.830078125,8506.7998046875,8540.830078125,8540.830078125,9192.0400390625,9222.8701171875,9184.7099609375,9222.8701171875,9222.8701171875,3107.919921875,3120.4599609375,3104.60009765625,3120.4599609375,3120.4599609375,1.549085226809126,-0.008967126665477587,-0.0091260944441467,1.4171336334544198,0.12915461971638253,-0.25949941450087377,0.33547473030483654,-0.009113636860788017,1.1439884195934835,0.03553328965950622,1738.300048828125
2019-11-18,1738.300048828125,1753.699951171875,1722.7099609375,1752.530029296875,1752.530029296875,2839500,12.390000343322754,13.100000381469727,12.319999694824219,12.460000038146973,12.460000038146973,8529.16015625,8559.7802734375,8503.6201171875,8549.9404296875,8549.9404296875,9215.6298828125,9238.919921875,9212.08984375,9233.259765625,9233.259765625,3117.909912109375,3124.169921875,3112.06005859375,3122.030029296875,3122.030029296875,1.5489448659335563,-0.008928585246495063,-0.00910146121315534,1.4168318652669019,0.12682983729461333,-0.2595001195470707,0.33526307449924203,-0.009101949283054224,1.1432049696623408,0.03413101767226412,1756.989990234375
2019-11-19,1756.989990234375,1760.6800537109375,1743.030029296875,1752.7900390625,1752.7900390625,2270800,12.329999923706055,13.010000228881836,12.15999984741211,12.859999656677246,12.859999656677246,8578.01953125,8589.759765625,8536.73046875,8570.66015625,8570.66015625,9242.4599609375,9245.0703125,9191.8701171875,9202.9404296875,9202.9404296875,3127.449951171875,3127.639892578125,3113.469970703125,3120.179931640625,3120.179931640625,1.548906758636946,-0.008918121438264879,-0.009119098961255142,1.4181606723931013,0.12242628522747441,-0.2582396837723744,0.33851327439240486,-0.009107382955937627,1.143421917980325,0.03311341887390567,1749.1400146484375
2019-11-20,1749.1400146484375,1762.52001953125,1734.1199951171875,1745.530029296875,1745.530029296875,2790000,13.420000076293945,14.170000076293945,12.609999656677246,12.779999732971191,12.779999732971191,8543.5703125,8578.26953125,8468.6298828125,8526.73046875,8526.73046875,9184.73046875,9190.73046875,9125.1298828125,9161.169921875,9161.169921875,3114.659912109375,3118.969970703125,3091.409912109375,3108.4599609375,3108.4599609375,1.548348439632639,-0.008903196820973925,-0.009116433281917701,1.4180018924541844,0.12247406955116162,-0.25881772334333863,0.3428804009383776,-0.00911664221741427,1.144388860011045,0.03360711253647016,1743.0
2019-11-21,1743.0,1746.8699951171875,1730.3599853515625,1734.7099609375,1734.7099609375,2662900,13.350000381469727,13.859999656677246,12.489999771118164,13.130000114440918,13.130000114440918,8527.8701171875,8530.73046875,8487.2900390625,8506.2099609375,8506.2099609375,9161.1201171875,9163.6796875,9128.0498046875,9141.08984375,9141.08984375,3108.489990234375,3110.110107421875,3094.550048828125,3103.5400390625,3103.5400390625,1.548430262680272,-0.008907465762249997,-0.009116166317362282,1.4180020368833266,0.12244512980664618,-0.26051936010689136,0.342124602612072,-0.009128790067635954,1.1449520159214022,0.03510514153772614,1739.02001953125
2019-11-22,1739.02001953125,1746.4300537109375,1731.0,1745.719970703125,1745.719970703125,2479100,12.819999694824219,13.25,12.329999923706055,12.34000015258789,12.34000015258789,8530.5400390625,8535.4599609375,8477.490234375,8519.8798828125,8519.8798828125,9166.150390625,9187.6904296875,9144.25,9183.8603515625,9183.8603515625,3111.409912109375,3112.8701171875,3099.260009765625,3110.2900390625,3110.2900390625,1.5488109432345314,-0.00888701221015403,-0.009086564160380148,1.4187313905193462,0.12367431911297831,-0.25911545664972985,0.34517069190334077,-0.009099132130348991,1.145771051128222,0.036699893693008245,1753.25
2019-11-25,1753.25,1777.4200439453125,1753.239990234375,1773.8399658203125,1773.8399658203125,3486200,12.510000228881836,12.59000015258789,11.729999542236328,11.869999885559082,11.869999885559082,8559.650390625,8633.150390625,8559.650390625,8632.490234375,8632.490234375,9196.75,9251.5498046875,9196.75,9250.76953125,9250.76953125,3117.43994140625,3133.830078125,3117.43994140625,3133.639892578125,3133.639892578125,1.5503292860159585,-0.008870260085885782,-0.009079479620225202,1.4187569517909748,0.12693067147717663,-0.2693259066380571,0.35098941246898163,-0.009068925540108227,1.1481418674968045,0.05252632998204687,1779.9200439453125
2019-11-26,1779.9200439453125,1797.030029296875,1778.3499755859375,1796.93994140625,1796.93994140625,3181200,11.880000114440918,12.039999961853027,11.420000076293945,11.539999961853027,11.539999961853027,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,8647.9296875,9253.759765625,9279.98046875,9243.51953125,9271.990234375,9271.990234375,3134.85009765625,3142.68994140625,3131.0,3140.52001953125,3140.52001953125,1.5509585090027709,-0.00882267960785976,-0.009054041379482833,1.4180687998564994,0.12813082862171443,-0.2779054077211247,0.35966060219232776,-0.009042222810832544,1.1478134805387543,0.054844872612707485,1801.0
2019-11-27,1801.0,1824.5,1797.31005859375,1818.510009765625,1818.510009765625,3025600,11.550000190734863,11.789999961853027,11.4399995803833,11.75,11.75,8669.58984375,8705.91015625,8662.580078125,8705.1796875,8705.1796875,9277.849609375,9278.58984375,9252.01953125,9276.509765625,9276.509765625,3145.489990234375,3154.260009765625,3143.409912109375,3153.6298828125,3153.6298828125,1.5520856478322673,-0.008793833567968059,-0.009023522957563559,1.4189503605120903,0.13054934928882217,-0.27910658134250316,0.35959471384886454,-0.00900739317483361,1.1493980579961969,0.057837168560276306,1817.780029296875
